policyID,county,hu_site_limit,fr_site_limit,tiv_2012,hu_site_deductible
178535,SUWANNEE COUNTY,701414.94,0,951909.86,0
574531,BAKER COUNTY,67590,67590,57465.83,0
606491,BAKER COUNTY,14670,14670,15491.3,0
885991,BAKER COUNTY,1449866.88,0,1338076.34,0
908170,BAKER COUNTY,1849.32,0,1987.47,0
487022,BAKER COUNTY,372637.98,0,295022.71,0
723719,BAKER COUNTY,211747.14,0,369024.45,0
628922,BAKER COUNTY,6472.62,0,4657.86,0
232316,BAKER COUNTY,2476576.8,0,2011109.14,0
151933,BAKER COUNTY,34713.82,0,44497.57,0
225577,BAKER COUNTY,17198.19,0,19900.03,0
443296,BAKER COUNTY,14453.8,0,25187.77,0
747464,BAKER COUNTY,796867.35,0,1238331.86,0
548566,BAKER COUNTY,1125.2,0,1040.28,0
510281,BAKER COUNTY,59097.75,0,72289.55,0
481334,BAKER COUNTY,58547.04,0,78757.48,0
621142,BAKER COUNTY,2790.13,0,3172.8,0
907206,BAKER COUNTY,12087.22,0,12932.89,0
963412,BAKER COUNTY,5324.12,0,3869.4,0
561805,BAKER COUNTY,1863.44,0,3091.08,0
177053,BAKER COUNTY,75825.74,0,118661.22,0
888564,BAKER COUNTY,228.7,0,263.6,0
399592,BAKER COUNTY,3210.02,0,2770.49,0
616030,BAKER COUNTY,5962.65,0,9177.71,0
671336,BAKER COUNTY,910.22,0,1329.26,0
914194,BAKER COUNTY,910.22,0,1033.53,0
632104,BAKER COUNTY,9660.26,0,9621.62,0
895447,BAKER COUNTY,1585.34,0,1968.83,0
969519,BAKER COUNTY,11880.48,0,13693.44,0
149119,BAKER COUNTY,8370.4,0,6178.61,0
804466,BAKER COUNTY,48183.3,0,65695.04,0
688199,BAKER COUNTY,2706.89,0,2759.65,0
977912,BAKER COUNTY,4665.47,0,5262.65,0
312530,BAKER COUNTY,79587.39,0,116057.51,0
154572,BAKER COUNTY,19210.75,0,33549.65,0
299157,BAKER COUNTY,14453.8,0,15369.13,0
358433,BAKER COUNTY,631.21,0,659.24,0
131991,BAKER COUNTY,1209270.9,0,1100339.77,0
844614,BAKER COUNTY,101097.02,0,151485.4,0
735501,BAKER COUNTY,86949.68,0,111810.33,0
703956,BAKER COUNTY,403517.2,0,449453.6,0
547680,BAKER COUNTY,384.21,0,345.57,0
562722,BAKER COUNTY,45932.5,0,37800.06,0
820860,BAKER COUNTY,45932.5,0,63980.76,0
894562,BAKER COUNTY,45932.5,0,74512.99,0
577091,BAKER COUNTY,45932.5,0,72779.5,0
755818,BAKER COUNTY,45932.5,0,45436.16,0
839723,BAKER COUNTY,45932.5,0,68771.25,0
118899,BAKER COUNTY,45932.5,0,63744.12,0
612231,BAKER COUNTY,45932.5,0,51958.85,0
163526,BAKER COUNTY,45932.5,0,73699.25,0
278995,BAKER COUNTY,37894.32,0,31070.91,0
875706,BAKER COUNTY,126314.39,0,170615.37,0
712263,BAKER COUNTY,114440.68,0,99204.96,0
241888,BAKER COUNTY,292819.71,0,367252.14,0
115934,BAKER COUNTY,918650.08,0,1442513.96,0
214979,BAKER COUNTY,172246.89,0,237377.74,0
601369,BAKER COUNTY,459325.04,0,633532.33,0
859735,BAKER COUNTY,28707.81,0,34173.78,0
868972,BAKER COUNTY,38468.47,0,41003.54,0
369631,BAKER COUNTY,10396.08,0,16937.5,0
130797,SUWANNEE COUNTY,2348172,2348172,3324307.1,0
770857,SUWANNEE COUNTY,43459.02,0,61746.58,0
834275,SUWANNEE COUNTY,12020.58,0,16629.19,0
102432,SUWANNEE COUNTY,63396,63396,94316.64,0
776440,SUWANNEE COUNTY,76779,76779,85471.3,0
945568,SUWANNEE COUNTY,244701,244701,196108.28,0
132404,SUWANNEE COUNTY,20826,20826,28390.67,0
395018,SUWANNEE COUNTY,677898,677898,807315.51,0
248575,SUWANNEE COUNTY,1216161,1216161,1754044.69,0
812631,SUWANNEE COUNTY,2493,2493,2689.15,0
220621,SUWANNEE COUNTY,6462,6462,6245.57,0
139061,SUWANNEE COUNTY,19890,19890,24338.2,397.8
419108,SUWANNEE COUNTY,94428,94428,83927.61,0
391574,SUWANNEE COUNTY,2493,2493,4357.44,0
449147,SUWANNEE COUNTY,5967,5967,7703.87,0
998635,SUWANNEE COUNTY,18900000,18900000,21420000,0
437290,SUWANNEE COUNTY,3609198,3609198,3013535.96,0
395835,SUWANNEE COUNTY,6649758,6649758,8312037.91,0
613321,SUWANNEE COUNTY,75969,75969,103997.76,0
865150,SUWANNEE COUNTY,2493,2493,3497.7,0
635664,SUWANNEE COUNTY,7461,7461,8149.76,0
529300,SUWANNEE COUNTY,198954,198954,237294.82,0
430318,SUWANNEE COUNTY,258633,258633,383294.11,0
441395,SUWANNEE COUNTY,11520,11520,10477.95,230.4
294015,SUWANNEE COUNTY,38385,38385,31001.11,767.7
950097,SUWANNEE COUNTY,3029976,3029976,3010396.29,0
110324,SUWANNEE COUNTY,538857,538857,525967.54,0
416938,SUWANNEE COUNTY,1172421,1172421,1712133.28,0
586755,SUWANNEE COUNTY,2930220,2930220,4538280.78,58604.4
863494,SUWANNEE COUNTY,1978974,1978974,2179396.57,0
574538,SUWANNEE COUNTY,1831842,1831842,1360956.02,0
514370,SUWANNEE COUNTY,460881,460881,675946.51,0
373414,SUWANNEE COUNTY,66132,66132,64090.31,0
997019,SUWANNEE COUNTY,66132,66132,67076.89,0
910144,SUWANNEE COUNTY,66132,66132,83169.59,0
552357,SUWANNEE COUNTY,2493,2493,2354.26,0
655342,SUWANNEE COUNTY,24867,24867,22753.11,0
897773,SUWANNEE COUNTY,109431,109431,185671.03,0
926390,SUWANNEE COUNTY,333243,333243,470123.23,0
216408,SUWANNEE COUNTY,1178082,1178082,1429079.44,0
548404,SUWANNEE COUNTY,92637,92637,70357.06,0
206428,SUWANNEE COUNTY,91314,91314,122481.66,0
292458,SUWANNEE COUNTY,29835,29835,34787.61,596.7
919465,SUWANNEE COUNTY,28791,28791,25858.92,0
630483,SUWANNEE COUNTY,5436,5436,4986.09,0
825224,SUWANNEE COUNTY,885150,885150,942036.82,17703
404295,SUWANNEE COUNTY,28962,28962,34832.25,0
150387,SUWANNEE COUNTY,6903,6903,5514.88,0
946844,SUWANNEE COUNTY,64665,64665,67354.16,1293.3
751897,SUWANNEE COUNTY,2264391,2264391,3313764.14,0
910845,SUWANNEE COUNTY,4977,4977,7389.35,0
763316,SUWANNEE COUNTY,61668,61668,54449.27,0
727002,SUWANNEE COUNTY,14400,14400,11891.17,288
559336,SUWANNEE COUNTY,72837,72837,128904.59,0
236251,SUWANNEE COUNTY,72837,72837,135498.67,0
529747,SUWANNEE COUNTY,161928,161928,130964.13,0
858323,SUWANNEE COUNTY,604530,0,533249.87,0
158617,SUWANNEE COUNTY,240622.2,0,285281.68,0
334713,SUWANNEE COUNTY,32094.19,0,33176.15,0
318842,SUWANNEE COUNTY,32094.19,0,31693.82,0
649501,SUWANNEE COUNTY,32094.19,0,35484.95,0
445540,SUWANNEE COUNTY,74144.01,0,66807.9,0
371999,SUWANNEE COUNTY,32094.19,0,36578.14,0
218472,SUWANNEE COUNTY,1833.95,0,1441.54,0
580250,SUWANNEE COUNTY,867339.18,0,1192456.06,0
907556,SUWANNEE COUNTY,930359.34,0,1148774.22,0
327269,SUWANNEE COUNTY,44565.08,0,69684.63,0
892361,SUWANNEE COUNTY,1270260.69,0,1122402.35,0
398442,SUWANNEE COUNTY,255027.8,0,197085.49,0
423598,SUWANNEE COUNTY,265923.32,0,321708.72,0
327184,SUWANNEE COUNTY,22924.42,0,18783.7,0
314582,SUWANNEE COUNTY,2792753.33,0,3835344,0
975779,SUWANNEE COUNTY,343866.37,0,287890.42,0
337568,SUWANNEE COUNTY,1931904.47,0,1483030.33,0
459597,SUWANNEE COUNTY,202488.69,0,241042.54,0
511988,SUWANNEE COUNTY,308888.28,0,354171.3,0
455917,SUWANNEE COUNTY,719781.99,0,795934.93,0
304879,SUWANNEE COUNTY,308888.28,0,269009.57,0
881425,SUWANNEE COUNTY,14066.75,0,17906.42,0
208817,SUWANNEE COUNTY,14066.75,0,10934.03,0
918862,SUWANNEE COUNTY,14066.75,0,20624.56,0
523984,SUWANNEE COUNTY,14066.75,0,12413.21,0
226520,SUWANNEE COUNTY,28133.51,0,45866.06,0
413066,SUWANNEE COUNTY,1383987.18,0,2371758.21,0
177491,SUWANNEE COUNTY,72602.61,0,66677.07,0
906786,SUWANNEE COUNTY,7260.26,0,8806.41,0
252960,SUWANNEE COUNTY,1800544.63,0,2139219.88,0
753041,SUWANNEE COUNTY,78741.16,0,104037.54,0
275656,SUWANNEE COUNTY,14130000,0,12780000,0
366151,SUWANNEE COUNTY,1669180.2,0,2377630.35,0
143520,SUWANNEE COUNTY,399314.33,0,406856.58,0
578715,SUWANNEE COUNTY,97105.99,0,77444.45,0
728171,SUWANNEE COUNTY,358672.3,0,413362.66,0
147189,SUWANNEE COUNTY,385701.35,0,581398.49,0
626834,SUWANNEE COUNTY,32671.17,0,43275.19,0
840720,SUWANNEE COUNTY,163355.86,0,205674.83,0
911131,SUWANNEE COUNTY,47295.92,0,63972.93,0
814705,SUWANNEE COUNTY,138384.12,0,110866.44,0
896748,SUWANNEE COUNTY,98996.02,0,72512.61,0
640263,SUWANNEE COUNTY,125693.56,0,179457.22,0
756661,SUWANNEE COUNTY,98996.02,0,159660.78,0
267816,SUWANNEE COUNTY,98996.02,0,123152.73,0
876992,SUWANNEE COUNTY,140282.99,0,112724.12,0
866801,SUWANNEE COUNTY,140282.99,0,137794.37,0
135106,SUWANNEE COUNTY,135793.93,0,164294.23,0
995558,SUWANNEE COUNTY,220188.18,0,199346.49,0
577604,SUWANNEE COUNTY,220188.18,0,321763.63,0
334208,SUWANNEE COUNTY,220188.18,0,171988.99,0
601206,SUWANNEE COUNTY,135793.93,0,196166.83,0
335613,SUWANNEE COUNTY,135793.93,0,112373.28,0
586214,SUWANNEE COUNTY,123449.03,0,97843.85,0
645424,SUWANNEE COUNTY,220188.18,0,315327.09,0
584595,SUWANNEE COUNTY,123449.03,0,171439.72,0
924430,SUWANNEE COUNTY,135793.93,0,172195.4,0
842675,CLAY COUNTY,4402.16,0,6383.79,0
379599,CLAY COUNTY,2175765.3,2175765.3,2915525.5,0
280286,CLAY COUNTY,2158173,2158173,2053976.41,0
147622,CLAY COUNTY,11160000,11160000,12600000,0
592104,CLAY COUNTY,316139.85,0,338392.3,0
936914,CLAY COUNTY,57600,57600,93768.19,0
689421,CLAY COUNTY,221400,221400,262226.16,0
162509,CLAY COUNTY,111600,111600,89661.45,0
205789,CLAY COUNTY,15120,15120,14018.96,0
559033,CLAY COUNTY,9180,9180,11037.3,0
411708,CLAY COUNTY,127800,127800,155905.78,0
945341,CLAY COUNTY,1434992.47,0,1515616.08,0
985128,CLAY COUNTY,128341.04,0,135476.81,0
859902,CLAY COUNTY,638012.84,0,621929.81,0
767859,CLAY COUNTY,56135.64,0,64506.59,0
235747,CLAY COUNTY,28869.12,0,28540.7,0
644183,CLAY COUNTY,28869.12,0,34013.3,0
956443,CLAY COUNTY,56135.64,0,67511.87,0
278796,CLAY COUNTY,56135.64,0,46311.06,0
608556,CLAY COUNTY,56135.64,0,64188.3,0
454763,CLAY COUNTY,56135.64,0,73321.23,0
908461,CLAY COUNTY,56135.64,0,50043.8,0
333252,CLAY COUNTY,48115.94,0,68689.36,0
332105,CLAY COUNTY,56135.64,0,82998,0
874411,CLAY COUNTY,48115.94,0,72366.67,0
700665,CLAY COUNTY,80192.49,0,115903.01,0
582288,CLAY COUNTY,176424.38,0,206159.65,0
903047,CLAY COUNTY,24057.97,0,22554.49,0
446936,CLAY COUNTY,56135.64,0,48470.26,0
758257,CLAY COUNTY,56135.64,0,71824.88,0
205579,CLAY COUNTY,240578.59,0,221020.03,0
542261,CLAY COUNTY,48115.94,0,55496.25,0
467776,CLAY COUNTY,56135.64,0,59463.81,0
547808,CLAY COUNTY,24057.97,0,32434.96,0
148603,CLAY COUNTY,24057.97,0,24459.84,0
620151,CLAY COUNTY,24057.97,0,21565.57,0
423148,CLAY COUNTY,48115.94,0,46045.51,0
285805,CLAY COUNTY,80192.49,0,90722.65,0
666963,CLAY COUNTY,57739.36,0,87358.49,0
218058,CLAY COUNTY,14310000,0,22950000,0
824968,CLAY COUNTY,511334.86,0,800770.85,0
583791,CLAY COUNTY,192789.23,0,240863.15,0
288895,CLAY COUNTY,108607.09,0,171816.42,0
622218,CLAY COUNTY,2419079.14,0,2693973.61,0
471679,CLAY COUNTY,473034.24,0,524114.84,0
330603,CLAY COUNTY,14589.43,0,10937.7,0
340377,CLAY COUNTY,280565.98,0,326897.52,0
325580,CLAY COUNTY,280565.98,0,346779.55,0
355939,CLAY COUNTY,224452.78,0,298522.2,0
537551,CLAY COUNTY,168339.59,0,200837.38,0
817217,CLAY COUNTY,149822.23,0,179609.44,0
307610,CLAY COUNTY,145894.31,0,203435.9,0
934843,CLAY COUNTY,89781.11,0,118427.03,0
479633,CLAY COUNTY,101003.75,0,93174.75,0
261810,CLAY COUNTY,44890.56,0,46949.01,0
251498,CLAY COUNTY,31423.39,0,43353.72,0
652676,CLAY COUNTY,179562.23,0,160241.33,0
430162,CLAY COUNTY,28056.6,0,28632.04,0
107565,CLAY COUNTY,39279.24,0,46250.83,0
137773,CLAY COUNTY,33667.92,0,41164.08,0
150881,CLAY COUNTY,2973818.68,0,4519811.85,0
818305,CLAY COUNTY,391052.86,0,404205.53,0
772993,CLAY COUNTY,28396.64,0,36657.57,0
335686,CLAY COUNTY,85545.69,0,81556.52,0
354163,CLAY COUNTY,25972.55,0,38665.08,0
131859,CLAY COUNTY,817622,0,1049473.44,0
102237,CLAY COUNTY,84169.79,0,92277.53,0
496689,CLAY COUNTY,20200.75,0,31354.96,0
386266,CLAY COUNTY,20200.75,0,16870.05,0
189496,CLAY COUNTY,484818.01,0,624602.68,0
448454,CLAY COUNTY,58357.72,0,89318.13,0
152055,CLAY COUNTY,21323.01,0,33506.98,0
516954,CLAY COUNTY,871202.25,0,1180717.76,0
346222,LAFAYETTE COUNTY,137358,137358,198268.31,0
827364,LAFAYETTE COUNTY,893221.56,0,1236504.47,0
865575,LAFAYETTE COUNTY,2773.98,0,4121.29,0
666784,LAFAYETTE COUNTY,541125,541125,724120.49,10822.5
908304,LAFAYETTE COUNTY,4806,4806,5921.72,0
724035,LAFAYETTE COUNTY,3600,3600,5172.93,72
616507,LAFAYETTE COUNTY,1800,1800,1703.46,36
743467,LAFAYETTE COUNTY,630,630,702.76,12.6
542565,LAFAYETTE COUNTY,630,630,626.15,12.6
666420,LAFAYETTE COUNTY,270,270,306.35,5.4
716343,LAFAYETTE COUNTY,270,270,396.9,5.4
166243,LAFAYETTE COUNTY,270,270,344.6,5.4
869527,LAFAYETTE COUNTY,270,270,409.46,5.4
793316,LAFAYETTE COUNTY,270,270,399.23,5.4
525660,LAFAYETTE COUNTY,630,630,528.66,12.6
228542,LAFAYETTE COUNTY,810,810,932.19,16.2
345892,LAFAYETTE COUNTY,810,810,633.05,16.2
235832,LAFAYETTE COUNTY,315,315,421.66,6.3
710139,LAFAYETTE COUNTY,100890,100890,183753.98,2017.8
352426,LAFAYETTE COUNTY,4806,4806,7000.23,0
384442,LAFAYETTE COUNTY,621306,621306,596751.99,0
286876,LAFAYETTE COUNTY,519309,519309,795315.5,0
300150,LAFAYETTE COUNTY,630315,630315,448815.8,12606.3
604759,LAFAYETTE COUNTY,1159911,1159911,843487.28,0
374411,LAFAYETTE COUNTY,165510,165510,202077.78,3310.2
447691,LAFAYETTE COUNTY,50850,50850,77525.91,1017
735405,LAFAYETTE COUNTY,1350,1350,1778.11,27
476328,LAFAYETTE COUNTY,900,900,1075.53,18
188892,LAFAYETTE COUNTY,1350,1350,1722.78,27
738918,LAFAYETTE COUNTY,46260,46260,70944.34,925.2
320338,LAFAYETTE COUNTY,6687,6687,8916.45,0
443947,LAFAYETTE COUNTY,3600,3600,4816.97,72
167317,LAFAYETTE COUNTY,3600,3600,6629.92,72
430437,LAFAYETTE COUNTY,4950,4950,6005.72,99
873593,LAFAYETTE COUNTY,4950,4950,6181.05,99
653808,LAFAYETTE COUNTY,3510,3510,5894.44,70.2
122734,LAFAYETTE COUNTY,6750,6750,10024.56,135
603486,LAFAYETTE COUNTY,6750,6750,6570.25,135
855783,LAFAYETTE COUNTY,8730,8730,12734.15,174.6
379870,LAFAYETTE COUNTY,11700,11700,9794.3,234
536577,LAFAYETTE COUNTY,7290,7290,5723.13,145.8
178873,LAFAYETTE COUNTY,27450,27450,38033.51,549
300562,LAFAYETTE COUNTY,644667.3,644667.3,865937.75,0
555619,LAFAYETTE COUNTY,1474668,1474668,1804462.75,0
758060,LAFAYETTE COUNTY,400446,400446,601365.78,0
489526,LAFAYETTE COUNTY,366579,366579,429078.89,0
861565,LAFAYETTE COUNTY,979389,979389,999074.72,0
692765,LAFAYETTE COUNTY,463527,463527,617189.91,0
428588,LAFAYETTE COUNTY,7290,7290,9312.29,145.8
116583,LAFAYETTE COUNTY,19440,19440,31672.04,388.8
779587,LAFAYETTE COUNTY,13698,13698,11265.14,0
827888,LAFAYETTE COUNTY,21150,21150,17218.66,423
983194,LAFAYETTE COUNTY,9270,9270,13406.92,185.4
549068,LAFAYETTE COUNTY,8999.56,0,9788.64,0
116416,LAFAYETTE COUNTY,16686.68,0,23178.2,0
787983,LAFAYETTE COUNTY,124578.27,0,157491.85,0
473317,LAFAYETTE COUNTY,478171.89,0,539836.94,0
139920,LAFAYETTE COUNTY,54372.34,0,86556.41,0
464379,LAFAYETTE COUNTY,263732.02,0,225245.61,0
110577,LAFAYETTE COUNTY,56113.2,0,58759.94,0
964532,LAFAYETTE COUNTY,2888.71,0,4492.52,0
783365,LAFAYETTE COUNTY,14441.29,0,22502.42,0
243580,LAFAYETTE COUNTY,28881.46,0,32148.56,0
936931,LAFAYETTE COUNTY,69355.91,0,93015.29,0
464273,LAFAYETTE COUNTY,17800.23,0,28708.21,0
142893,LAFAYETTE COUNTY,61948.97,0,77736.97,0
583948,LAFAYETTE COUNTY,369572.73,0,535138.35,0
466262,LAFAYETTE COUNTY,769255.8,0,1145968.05,0
868179,CLAY COUNTY,255420,255420,441715.69,0
368509,CLAY COUNTY,150570,150570,182508.91,0
825334,CLAY COUNTY,68391,68391,75344.45,0
584286,CLAY COUNTY,13869.9,13869.9,12628.82,0
426369,CLAY COUNTY,232089.66,0,248614.44,0
621175,CLAY COUNTY,328500,328500,576162.72,16425
740683,CLAY COUNTY,487431,0,585121.92,0
974438,CLAY COUNTY,312602.4,0,528647.55,0
443137,CLAY COUNTY,519750,519750,858852.57,25987.5
174313,CLAY COUNTY,237600,237600,380753.05,0
515429,CLAY COUNTY,714435.95,0,1091029.43,0
168714,CLAY COUNTY,826097.81,0,1127058.45,0
967565,CLAY COUNTY,835969.55,0,780380.92,0
216270,CLAY COUNTY,1196984.13,0,1300086.36,0
650875,CLAY COUNTY,3163525.96,0,3865825.55,0
971511,CLAY COUNTY,50815.57,0,57581.86,0
413953,CLAY COUNTY,28869.12,0,37841,0
450658,CLAY COUNTY,28869.12,0,32595.54,0
228299,CLAY COUNTY,60946.79,0,89079.82,0
717202,CLAY COUNTY,56135.64,0,65537.24,0
772804,CLAY COUNTY,1924626.49,0,2724693.72,0
932466,CLAY COUNTY,3207710.82,0,3364247.11,0
533299,CLAY COUNTY,252172.7,0,221584.15,0
284003,CLAY COUNTY,75926.76,0,66760.13,0
205704,CLAY COUNTY,48462.72,0,58258.49,0
346837,CLAY COUNTY,50501.88,0,47281.88,0
371665,CLAY COUNTY,8978.11,0,9940.79,0
574882,CLAY COUNTY,948818.02,0,1695575.76,0
110888,CLAY COUNTY,409783.44,0,354257.79,0
375055,BAKER COUNTY,1115436.6,1115436.6,1102932.56,0
482716,BAKER COUNTY,218475,218475,296798.29,0
603519,BAKER COUNTY,3210.02,0,2968.09,0
268570,BAKER COUNTY,78672.59,0,101150.37,0
820558,CLAY COUNTY,1900458,0,2928377.72,0
498729,CLAY COUNTY,9377.1,9377.1,12533.51,0
950716,CLAY COUNTY,3060631.7,0,2745019.36,0
128894,CLAY COUNTY,520973.65,0,907861.19,0
881492,CLAY COUNTY,520973.65,0,755109.63,0
321346,CLAY COUNTY,520973.65,0,514011.88,0
581291,CLAY COUNTY,520973.65,0,432979.12,0
370644,CLAY COUNTY,520973.65,0,869296.64,0
545031,CLAY COUNTY,520973.65,0,540745.65,0
201089,CLAY COUNTY,520973.65,0,418112.62,0
790967,CLAY COUNTY,549103.15,0,546750.24,0
558007,CLAY COUNTY,549103.15,0,801333.68,0
125552,CLAY COUNTY,549103.15,0,818841.28,0
527643,CLAY COUNTY,549103.15,0,615187.71,0
110872,CLAY COUNTY,549103.15,0,386601.56,0
893113,CLAY COUNTY,1430834.4,1430834.4,1835036.53,0
575211,CLAY COUNTY,613728,613728,1075947.42,0
665536,CLAY COUNTY,301320,301320,334103.62,0
273487,CLAY COUNTY,286110,286110,361839.31,0
280674,CLAY COUNTY,121950,121950,189305.42,0
248341,CLAY COUNTY,117000,117000,86913.22,0
113250,CLAY COUNTY,41130,41130,43634.98,0
430658,CLAY COUNTY,603802.98,0,892702.18,0
449510,CLAY COUNTY,825721.38,0,1167570.03,0
814098,CLAY COUNTY,35137.08,0,42734.24,0
491496,CLAY COUNTY,825721.38,0,858163.97,0
519546,CLAY COUNTY,11790000,0,19170000,0
399722,CLAY COUNTY,595161,595161,579353.52,0
898714,CLAY COUNTY,18000000,0,14760000,0
284335,CLAY COUNTY,1763384.4,0,2768823.86,0
328660,CLAY COUNTY,133841.37,0,147953.61,0
939217,CLAY COUNTY,55003.3,0,53780.03,0
312341,CLAY COUNTY,121007.27,0,110788.45,0
851500,CLAY COUNTY,116882.02,0,115460.74,0
206063,CLAY COUNTY,550033.04,0,669280.21,0
911054,CLAY COUNTY,170510.24,0,168595.07,0
990316,CLAY COUNTY,73337.74,0,118125.1,0
998798,CLAY COUNTY,22918.04,0,27908.4,0
743895,CLAY COUNTY,188798.84,0,210330.97,0
183291,CLAY COUNTY,19251.16,0,16466.67,0
762494,CLAY COUNTY,916.72,0,1411.28,0
614159,CLAY COUNTY,916.72,0,1435.17,0
313157,CLAY COUNTY,4583.61,0,7078.93,0
549388,CLAY COUNTY,9167.22,0,11377.32,0
381206,CLAY COUNTY,4583.61,0,3480.06,0
903839,CLAY COUNTY,4583.61,0,6529.99,0
484007,CLAY COUNTY,641705.22,0,1060589.85,0
758694,CLAY COUNTY,91672.17,0,79248.67,0
718473,CLAY COUNTY,73337.74,0,90816.18,0
310500,CLAY COUNTY,506981.65,0,815039.92,0
951965,CLAY COUNTY,22918.04,0,17364.25,0
686067,CLAY COUNTY,366688.7,0,261217.29,0
630246,CLAY COUNTY,550033.04,0,636331.03,0
960864,CLAY COUNTY,192511.57,0,280797.37,0
368093,CLAY COUNTY,68225.18,0,61184.34,0
596039,CLAY COUNTY,38502.31,0,39192.51,0
793688,CLAY COUNTY,128341.04,0,183188.23,0
655727,CLAY COUNTY,68754.13,0,101921.12,0
203305,CLAY COUNTY,1512590.87,0,2213561.78,0
625673,CLAY COUNTY,146675.48,0,201356.1,0
484687,CLAY COUNTY,110006.61,0,131416.09,0
745529,CLAY COUNTY,114590.22,0,193812.39,0
595624,CLAY COUNTY,84338.4,0,137296.17,0
901277,CLAY COUNTY,458360.87,0,746211.5,0
986412,CLAY COUNTY,106339.72,0,84582.61,0
555955,CLAY COUNTY,354825,354825,517395.53,0
817829,CLAY COUNTY,3324844.8,3324844.8,2711597.13,0
447682,CLAY COUNTY,125233.2,125233.2,149904.14,0
791246,CLAY COUNTY,36000,36000,56598.91,1800
828195,CLAY COUNTY,678705.08,0,616576.41,0
349231,CLAY COUNTY,892627.93,0,1265075.15,0
327231,CLAY COUNTY,1700649.1,0,2552555.25,0
157885,CLAY COUNTY,4086.9,4086.9,3205.12,0
480677,CLAY COUNTY,144346.71,0,140002.3,0
469669,CLAY COUNTY,96229.64,0,103110.93,0
162340,CLAY COUNTY,24057.97,0,27217.07,0
368883,CLAY COUNTY,80192.49,0,91361.7,0
823110,CLAY COUNTY,28869.12,0,34879.55,0
805930,CLAY COUNTY,48115.94,0,80360.6,0
615055,CLAY COUNTY,56135.64,0,52998.33,0
510571,CLAY COUNTY,1590967.33,0,1637729.04,0
599636,CLAY COUNTY,56135.64,0,55895.1,0
252174,CLAY COUNTY,80192.49,0,73183.67,0
801148,CLAY COUNTY,99439.32,0,116522.99,0
793447,CLAY COUNTY,24057.97,0,29023.54,0
787827,CLAY COUNTY,641542.16,0,984780.05,0
970645,CLAY COUNTY,641542.16,0,980917.97,0
829730,CLAY COUNTY,14400000,0,12330000,0
693967,CLAY COUNTY,904575.01,0,856428.1,0
780380,CLAY COUNTY,2485482.37,0,4147275.88,0
816959,CLAY COUNTY,47135.08,0,43057.9,0
575231,CLAY COUNTY,436526.99,0,490051.75,0
625865,CLAY COUNTY,57839.24,0,96608.3,0
132961,CLAY COUNTY,5499407.39,0,4588881.51,0
418645,CLAY COUNTY,57235.46,0,46391.63,0
451133,CLAY COUNTY,39279.24,0,35841.32,0
688245,CLAY COUNTY,5611.32,0,9043.11,0
516626,CLAY COUNTY,3193.31,0,4390.91,0
529970,ST  JOHNS COUNTY,634316.76,0,824358.06,0
884768,ST  JOHNS COUNTY,813700.8,813700.8,1246690.52,0
163481,ST  JOHNS COUNTY,735104.7,735104.7,743455.49,0
758210,ST  JOHNS COUNTY,7647876,7647876,10800000,0
249945,ST  JOHNS COUNTY,27432,27432,30773.11,0
805642,ST  JOHNS COUNTY,1026,1026,1071.49,0
240151,ST  JOHNS COUNTY,88569,88569,76014.88,0
144321,ST  JOHNS COUNTY,88569,88569,75826.4,0
872373,ST  JOHNS COUNTY,88569,88569,81539.81,0
775283,ST  JOHNS COUNTY,88569,88569,112953.64,0
138616,ST  JOHNS COUNTY,88569,88569,83501.61,0
397202,ST  JOHNS COUNTY,88569,88569,69794.59,0
758276,ST  JOHNS COUNTY,74331,74331,99762.01,0
217068,ST  JOHNS COUNTY,5508,5508,6011.3,0
627387,ST  JOHNS COUNTY,5508,5508,6422.02,0
611518,ST  JOHNS COUNTY,22068,22068,22868.1,0
474581,ST  JOHNS COUNTY,3681,3681,2885.9,0
581062,ST  JOHNS COUNTY,2205,2205,2543.62,44.1
242620,ST  JOHNS COUNTY,362762.1,0,303003.21,0
599189,ST  JOHNS COUNTY,331312.5,0,533946.54,0
240859,ST  JOHNS COUNTY,777535.09,0,1306912.08,0
392938,ST  JOHNS COUNTY,815202.73,0,1004329.76,0
868280,ST  JOHNS COUNTY,625780.18,0,683233.06,0
640979,ST  JOHNS COUNTY,552372.75,0,519401.62,0
924750,ST  JOHNS COUNTY,63113.88,0,53987.61,0
753749,FLAGLER COUNTY,16409.74,0,23428.39,0
218910,ST  JOHNS COUNTY,694252.66,0,862744.3,0
716300,ST  JOHNS COUNTY,56113.2,0,48739.92,0
592140,ST  JOHNS COUNTY,8531847,8531847,13140000,0
405514,ST  JOHNS COUNTY,16740000,16740000,20610000,0
201544,ST  JOHNS COUNTY,975978,975978,1398311.01,0
952351,ST  JOHNS COUNTY,25902,25902,24398.83,0
453419,ST  JOHNS COUNTY,2754,2754,4887.8,0
636902,ST  JOHNS COUNTY,1836,1836,2527.48,0
836032,ST  JOHNS COUNTY,2880,2880,4178.44,57.6
587845,ST  JOHNS COUNTY,15993,15993,17384.65,0
268554,ST  JOHNS COUNTY,16731,16731,20673.23,0
218318,ST  JOHNS COUNTY,39348,39348,35792.36,0
429098,ST  JOHNS COUNTY,70317,70317,71723.34,0
904790,ST  JOHNS COUNTY,12411,12411,10108.31,0
341035,ST  JOHNS COUNTY,202500,202500,169111.8,6075
